sample_id,gene_12808,gene_7421,gene_1510,gene_13976,gene_15898,gene_16342,gene_14503,gene_19159,gene_11566,gene_12078,gene_7965,gene_15896,gene_7964,gene_1858,gene_15895,gene_11059,gene_18135,gene_11903,gene_14114,gene_19153
sample_113,7.2827733804,11.8832045825,0.587172938881,10.9277779621,0.0,3.0058490757,11.043888541,0.587172938881,1.81212851945,1.00331438851,0.0,0.0,7.34649600409,0.0,0.0,0.0,12.4492415197,1.32596199617,0.0,0.0
sample_114,7.5680549128,10.5048388457,0.706022121542,0.0,1.36642013931,3.05878404006,11.0675688088,0.0,0.706022121542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_115,0.0,0.355241843931,13.5570328391,0.0,0.0,14.5000389143,0.0,14.4118949141,13.0443872884,10.1769460371,12.0000704424,0.355241843931,11.9764746234,9.88612637268,0.0,7.6033815482,0.0,0.0,9.97043668006,12.8555809858
sample_116,0.0,0.731878348808,12.2770229012,0.0,1.2150572809,14.7749002804,0.411860073738,11.5012550146,13.1736178035,9.79563546779,11.6011393551,0.0,11.5497557945,10.1293087791,0.0,6.51611130245,0.0,0.0,6.43028360009,13.4010394897
sample_117,0.0,0.0,11.6120206879,0.0,0.0,13.9512118497,6.89878879711,12.8053509059,12.1664110442,9.28974457053,8.50110072501,0.0,11.5160545557,9.94661536741,0.0,4.84308439098,0.0,0.0,7.83888245342,12.2140549668
sample_118,7.82334176176,10.1156419388,0.0,0.0,3.31996469422,1.30035805194,10.8973690158,0.0,2.18675408458,0.0,0.273814244587,0.0,0.0,0.70221425101,0.0,0.0,0.503857532577,0.0,0.0,0.0
sample_119,7.65743993457,11.2060192254,0.375400928906,0.0,0.375400928906,3.2052204554,11.5086019668,0.67301361529,0.919530776387,0.0,0.0,0.375400928906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_120,7.79070688578,9.59649913818,1.68499822188,0.0,12.6801265284,5.71597296911,11.0449473196,6.62170758211,1.91425834882,0.0,8.91706769392,6.1226043921,10.0847818186,5.48393505662,5.41069047349,0.0,0.0,5.66365487361,0.0,5.62012889802
sample_121,0.406101238212,1.39259219567,12.3568563304,0.0,0.406101238212,9.55863308378,0.406101238212,12.4561002525,13.2890822892,10.481597642,10.2700032534,0.0,12.3031157454,10.1081715806,0.406101238212,6.35665972096,0.0,0.0,7.2526181302,13.1197841283
sample_122,8.45223300232,10.1701629263,0.0,0.0,16.3145531524,2.4385323936,11.5189923999,0.0,1.86888427303,0.0,1.46900029596,10.3876296436,7.64341610067,1.46900029596,10.4630747382,0.0,0.0,11.942639123,0.0,0.0
sample_123,8.50803242748,11.7728547617,0.575312330687,0.0,1.30445263192,2.0274725702,11.1756243967,0.0,2.29857034367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56061714133
sample_124,7.54867551275,11.4778543755,1.32002247945,11.1104572093,0.5135918065,1.43855900692,11.0345513864,0.0,1.83418532699,0.27953072573,0.27953072573,2.89032994932,4.92087921652,0.0,0.0,0.0,13.1386429872,0.27953072573,0.0,0.0
sample_125,7.67414282365,11.0923607417,1.10976171662,9.52770375331,0.0,2.73365803392,10.541377381,0.0,1.72953101839,3.09212284984,0.0,0.0,7.01086933319,0.0,0.0,0.0,11.8321186305,0.0,0.0,0.0
sample_126,7.95914996903,11.550679458,1.10084312443,10.7586729456,1.10084312443,3.34462968674,11.3084528029,2.32391764157,1.71791216964,0.0,0.652968268875,1.94934816429,7.83806304114,0.0,2.6209851491,0.0,7.46540314861,4.86746161366,0.0,0.0
sample_127,7.88823182331,10.167129578,1.86425549142,0.0,0.0,2.23450132056,10.9573777819,0.666211218249,0.666211218249,0.0,0.0,0.0,0.371168515498,0.0,0.0,0.0,0.371168515498,0.0,0.0,0.0
sample_128,0.831147604169,2.29148568597,13.1558364947,0.0,0.0,13.6257088431,2.40195806641,11.744114833,12.7161957016,9.23570312959,10.7209196953,0.0,9.53213185667,10.3362610688,0.0,7.18514303468,0.0,0.0,9.1313348214,11.7610566756
sample_129,8.23952215627,11.0655642339,1.0201287894,0.0,7.56071495447,2.03008883894,11.333244817,1.6117389575,0.0,1.6117389575,0.0,3.15090081412,8.90923607304,0.753091030298,1.0201287894,0.0,0.0,1.0201287894,0.0,0.0
sample_130,7.68834123977,10.3475881519,1.40310408035,5.98868468677,0.729356990033,9.85812401384,11.1549952712,4.44119794007,6.13090822461,2.20739313046,11.5962223748,1.72360224575,8.24929837137,4.30378074818,1.40310408035,6.73149553821,0.990446651888,2.3066705469,0.0,5.3505891806
sample_131,8.35963097777,10.826683535,0.0,0.0,1.48712614514,2.658188628,11.412807983,5.78392542789,1.28841762731,1.28841762731,0.444349024064,0.0,1.05797006864,0.444349024064,0.0,0.0,0.0,0.0,0.0,1.28841762731
sample_132,7.90002750694,10.4497780102,0.0,0.0,0.768671317597,10.0026181432,11.7078422505,9.4709760491,1.93164524018,8.84717012566,13.0060086788,0.0,8.73250325209,0.0,0.0,9.88478868453,0.0,0.0,1.26753579807,7.85249829879
sample_133,6.52708128584,10.8734441125,0.0,0.0,1.81774603484,2.48843788492,11.8485720853,1.36642013931,0.0,0.0,0.0,0.0,0.395830569733,0.0,0.0,0.0,0.0,0.395830569733,0.0,0.0
sample_134,7.50731894803,12.3807262022,0.746484761543,0.0,0.0,2.26762568281,10.9242409526,0.0,0.746484761543,0.0,0.0,0.0,1.01185340574,0.0,0.0,0.0,0.0,1.01185340574,0.0,0.0
sample_135,1.01941726095,1.61079453809,12.1423336575,0.0,0.0,14.0814002161,0.597888675165,12.5188399957,13.6743357359,9.64676749433,9.46581941542,0.0,11.7339982572,9.31578810225,0.0,5.14598307855,0.0,0.0,10.1019231606,11.4933601256
sample_136,6.79494865532,9.29358200217,0.0,0.0,18.7533473465,1.907275263,10.3245068604,2.35797419504,1.24823120675,1.61508666218,2.1501697063,17.9215446057,9.11542086104,5.51425799971,11.4911466039,0.0,0.755143958486,11.2219797612,0.0,1.24823120675
sample_137,8.61721031022,11.8109089739,0.835843248739,0.0,8.47646269917,2.30000654661,11.537009651,0.0,1.12260646265,0.0,0.0,6.07310256248,0.477677327565,0.0,1.12260646265,0.0,0.0,1.56671775359,0.0,0.0
sample_138,1.77247689891,2.54421334061,12.1691452094,0.0,1.1428708451,13.7179548261,2.54421334061,10.4312677576,9.75567542592,9.02607521068,9.39310081673,0.0,12.2164275815,9.94558868388,0.0,1.93327047153,0.852398420287,0.0,4.40169189722,7.12871613253
sample_139,6.51924309436,9.94487161971,0.855989697308,0.0,1.38962187541,9.65866493195,11.4808053448,5.43036222358,0.490570130446,0.490570130446,12.8997628598,0.0,8.879050181,1.38962187541,0.0,7.60737470368,0.0,0.0,0.0,7.58015302357
sample_140,8.41653577133,11.338669538,0.436161839314,0.0,1.46738383076,2.28791549671,11.9108675485,0.0,1.64075973102,0.0,0.436161839314,0.0,0.436161839314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_141,8.24390228918,12.0471545929,0.957023083053,12.170701243,0.556404890039,4.18527983574,11.1071974559,0.0,1.93504479544,0.556404890039,0.0,2.83155300363,8.70570149685,0.0,2.25250649073,0.0,12.5685879477,4.69733458459,0.0,0.0
sample_142,7.92524584073,10.670293317,2.22101089482,0.0,0.450168697308,2.33012810872,10.6285184477,0.0,1.83333540914,0.0,0.450168697308,0.0,0.0,0.0,0.0,0.0,0.450168697308,0.0,0.0,0.0
sample_143,0.0,0.807931884689,9.11537664142,0.0,0.0,11.3461369433,0.807931884689,9.45329327241,6.81347338344,10.800794767,11.6872094446,0.0,10.8902414734,7.48914148895,0.0,9.16527132452,0.0,0.0,8.83498925261,12.3276003589
sample_144,6.45483061758,9.91278157905,2.72926996798,0.0,16.0281780309,2.17794967461,10.4509843848,4.06756988436,1.08827730968,0.0,0.0,11.6825425737,8.68544613419,2.88401173758,10.7255537194,0.0,2.24917224993,11.1470904208,0.0,0.0
sample_145,7.69652943665,9.92502473634,0.0,1.07717462314,0.636821799556,7.25851892471,12.4298382301,10.672884951,1.41402725912,4.6989018737,11.0295288064,1.07717462314,8.53367624901,5.02819340144,0.0,8.81360805742,0.0,0.0,0.636821799556,5.7768698874
sample_146,7.60050021182,9.89396886947,2.34457287878,10.7484947774,1.23860345449,2.19622932579,10.2168307201,0.0,1.89506990982,6.03532478341,0.0,0.0,8.42763969226,0.0,0.0,0.0,8.93609903593,0.0,0.0,0.0
sample_147,8.37724958025,11.412209922,1.74979167728,0.0,0.419646752531,2.01374809057,10.0447902596,0.744333347381,0.0,0.0,1.88779818723,0.0,0.0,0.0,0.0,0.0,0.419646752531,0.0,0.0,0.0
sample_148,8.01835598703,9.85409385635,0.913032999952,0.0,18.7589193533,2.03227720097,10.6259370995,0.913032999952,0.0,4.50039416642,3.16140401638,14.5790035556,9.08758482869,6.62310160224,11.8112542632,0.0,0.527570836833,11.8629356283,0.0,0.0
sample_149,8.258773296,10.4586731847,0.0,0.0,17.7670658337,2.59824608754,13.0667837912,0.881742918148,0.643117340752,0.0,7.68865595543,12.97641018,10.2274595126,4.15798148055,14.0191128781,0.0,0.35715784872,13.1644151578,0.0,2.95244539886
sample_150,4.98284302475,9.61307852956,0.0,0.0,13.5796930635,1.92706206555,10.028817757,1.66060921951,0.0,1.81631298208,1.28747229512,9.92143335534,7.99424027987,0.0,9.60719898553,0.443924857934,0.0,10.2838523391,0.0,0.0
sample_151,7.11094782068,10.0811105661,0.0,0.0,13.4236805837,2.27557328359,11.3487945344,2.49372418003,0.0,0.0,6.9681368438,10.1277751281,6.82443692183,4.50550988601,6.07885103219,0.366811773127,0.366811773127,6.4605328926,0.0,0.0
sample_152,8.53116698991,11.0205494267,1.55272134864,0.0,1.11116488908,2.39344365919,11.9464896306,0.0,3.74152091792,1.34874231559,0.0,0.471655707398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_153,8.22473007541,11.9704618457,0.382501257189,0.0,0.382501257189,1.64399468185,10.4690007031,0.0,1.49656461036,0.0,1.49656461036,0.0,0.382501257189,0.382501257189,0.0,0.0,0.0,0.0,0.0,0.0
sample_154,5.39338187633,8.84951144203,1.36630822441,0.0,17.4616632897,1.86004903336,9.87406074054,1.03710103601,0.609754962172,1.03710103601,0.609754962172,18.4770151023,8.87882647861,0.0,11.0365102021,0.0,0.609754962172,10.8028071366,0.0,0.0
sample_155,7.88823182331,11.1379901463,1.95639125936,0.0,0.400647220523,1.8322014059,11.1734148043,0.0,3.94528931634,0.0,1.18928690658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_156,7.77464212405,11.0090797889,2.40056525309,0.0,0.0,2.31449351911,9.92021289679,0.0,0.0,0.0,1.15244304834,0.0,0.0,0.0,0.0,0.0,0.68831466064,0.0,0.0,0.0
sample_157,7.81473625973,12.4813806867,1.51480398557,10.7107375683,0.389126226925,2.47840237804,11.0861826772,0.389126226925,1.51480398557,3.22636980246,0.389126226925,0.0,6.29277070815,0.0,0.0,0.0,5.05302877022,0.389126226925,0.0,0.0
sample_158,8.04058562812,11.4855324894,1.05776217253,11.5068728441,0.0,3.31794075151,10.8071133792,0.623679608294,1.66143038418,3.49515788891,0.0,0.0,5.94423298626,0.0,0.0,0.0,12.4702368825,1.8891619958,0.0,0.0
sample_159,7.32546736969,9.50259912463,2.52200551517,0.0,16.7840980288,2.67987414775,10.9912596429,2.26156090242,0.0,0.962586038357,1.943471293,16.61128421,9.46822895306,2.7425667906,11.684709178,0.0,0.0,11.735585639,0.0,0.0
sample_160,8.23578927663,11.0128060864,1.10366548277,11.5583585268,0.654893757473,1.44540889411,11.0215977078,0.654893757473,1.95322798366,1.44540889411,0.0,6.13979894264,7.46120111331,0.0,0.0,0.0,13.5425240802,3.57471915459,0.0,0.0
sample_161,7.9548942198,10.4323331016,0.0,0.0,18.5986704579,3.33270793364,11.6808078234,0.431890348286,1.45691125979,0.0,3.11751220107,13.9993746732,11.1472176471,3.68564866546,12.9103054377,0.0,0.431890348286,12.6267243073,0.0,0.0
sample_162,0.0,0.0,12.7037111148,0.0,0.0,13.9324915988,0.414460305816,10.8403294699,11.7834443765,9.24089625162,8.64518285904,0.0,10.1751378279,9.40144274566,0.0,1.41359408241,0.0,0.0,7.43791016723,10.2796454003
sample_163,8.29876827289,10.1728400054,2.6743702543,0.0,0.870423905858,1.6869262695,11.8908988321,0.0,1.96306715259,0.0,0.0,0.499884145892,0.870423905858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_164,7.21025247531,11.7508409505,1.0290641097,10.6174950149,0.429642742515,2.48715187699,10.4805882702,0.0,1.4512770621,2.71156098277,0.0,2.9887392128,1.2555611589,0.429642742515,0.0,0.0,9.35892367202,0.0,0.0,0.429642742515
sample_165,7.84071499114,10.8567600955,2.35094978631,0.0,14.3631697079,2.41759601297,11.6496019876,4.56555452799,0.785592398704,1.55099913876,2.8625505763,10.2605079483,9.51816529082,1.66511985209,10.8542060872,0.0,0.311851831187,11.4408587885,0.0,0.568032104771
sample_166,8.13552460932,10.271334627,0.0,1.56037257944,0.572695679575,4.57832890976,11.7255707601,9.32057944654,0.0,1.56037257944,11.2576058806,0.0,9.14666794909,0.981633493094,0.0,6.15330679071,0.0,0.0,0.0,2.42921422984
sample_167,3.49014650121,3.97409790787,12.6439080357,0.0,1.18878069779,13.5274647881,3.11727946005,11.9996653517,13.0530366468,8.95478373997,9.70282028063,0.0,11.2056955191,9.64980045416,0.0,4.28939923078,0.0,0.0,10.0574773495,11.2442567886
sample_168,8.09879535102,9.99899934692,0.530969648784,0.0,11.2775431332,0.918157217057,11.2896442968,3.84256657431,1.68898598344,0.0,3.84256657431,9.38529728833,8.80476669974,0.918157217057,4.23223863,0.918157217057,0.530969648784,4.193125145,0.0,0.0
sample_169,7.90006978558,10.9085727588,3.69300737336,0.0,0.0,3.1537729156,10.3947520621,0.844385653003,2.31547928344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_170,0.0,3.26031175709,11.9612724216,0.0,1.6056365577,12.8327041287,2.5616927214,12.8979191767,12.102569561,10.4169663774,9.09209377148,0.0,11.0377871544,10.5249530155,0.0,4.98412447796,0.494364404696,0.0,7.05969055795,11.3841577631
sample_171,8.29936830893,10.8250780323,1.33811059627,0.0,14.0274827301,1.33811059627,10.8371784991,3.2333972641,1.33811059627,5.64099393077,5.45247353579,11.7565438136,10.2675943174,3.11116488908,11.7295655157,3.11116488908,2.48142811691,11.6993772468,0.0,6.90924507521
sample_172,6.63914821587,11.8078378864,0.841168043549,0.0,0.61136126392,3.36644811668,10.6633268275,2.05866283938,2.14727413193,0.0,0.337768170922,0.0,0.0,0.0,0.0,0.0,0.337768170922,0.0,0.0,0.61136126392
sample_173,8.60748937136,10.9758121509,1.47155166564,0.0,19.3346202803,0.948002715212,11.9960179404,2.738616535,0.43786690087,2.48810363312,4.87634012885,15.5876544742,8.86727873971,3.92464150739,11.4901589391,0.0,1.04537307105,12.0942789626,0.0,0.0
sample_174,8.57168818525,10.8381245132,0.780226096887,0.0,0.0,1.0538064437,11.3528269265,0.0,1.81179981245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442226945222,0.0,0.0,0.0
sample_175,8.11009175193,10.8443213083,2.90996506676,0.0,0.859572056817,3.33947948547,12.3013904468,0.0,0.0,0.0,2.74448405085,0.0,0.859572056817,0.0,0.0,0.859572056817,1.39451414196,0.0,0.0,0.0
sample_176,8.7383963085,10.7226709382,2.23127879134,0.0,0.0,2.62613537945,11.3123894964,0.0,2.11300031551,0.0,0.0,0.0,1.68585046765,1.07628544281,0.0,0.0,0.0,0.0,0.0,0.453649266043
sample_177,7.11168864083,11.5448244054,3.14958455316,10.8115834156,0.988630158685,2.07840489187,10.6508632672,0.577344227731,1.56973411311,1.30824436439,0.577344227731,1.9828749609,7.77810341987,0.0,0.0,0.0,11.197185971,0.988630158685,0.0,0.0
sample_178,7.9436869516,10.8989036491,0.48542682717,0.0,0.48542682717,1.92599941856,11.3967118021,0.847996906555,4.24792751344,0.0,0.48542682717,0.0,0.0,0.0,0.0,0.0,0.48542682717,0.0,0.0,0.0
sample_179,0.0,0.632919608118,12.051810505,0.0,0.632919608118,13.0623767456,1.79825793264,10.6047107402,11.0158749688,9.50042962208,9.64734329408,0.0,10.1656356303,10.3950413715,0.0,5.66774455643,0.350836664811,0.0,7.32071933155,11.9813532163
sample_180,8.53974042573,10.4949455627,0.0,9.95826414757,0.478816529049,7.88992370607,12.4167685046,4.28529123805,0.478816529049,2.61272993295,12.0056210407,0.0,9.12697027589,0.0,0.0,8.3682008659,0.0,1.12485746726,0.0,4.28529123805
sample_181,0.498863563619,3.60316935737,9.81014904636,0.0,2.5744890819,10.0897682495,3.74325643599,7.76994360434,10.7354206327,7.97095141018,6.33483818369,0.86876577165,9.20055780929,8.89484807171,0.0,0.0,0.0,0.0,6.09439654807,6.11173453829
sample_182,7.72706274883,10.4277318668,0.428999925763,0.0,0.7591558338,1.25404975532,11.4649796167,0.428999925763,0.0,0.0,0.0,0.0,0.428999925763,0.0,0.0,0.0,0.428999925763,0.0,0.0,0.0
sample_183,7.31784671373,11.668211333,1.84482751364,10.8813434273,0.0,3.13643750298,10.3539187035,0.518031492602,2.62856364855,1.19912264201,0.0,1.19912264201,6.87827166957,0.0,0.0,0.0,8.99654127898,0.0,0.0,0.518031492602
sample_184,8.23361967676,12.257249342,1.49814872621,10.1465432199,0.0,5.03510919805,11.3545359087,1.06688137856,2.52218132648,1.06688137856,0.0,0.0,9.63377811007,0.0,2.92015988763,0.0,7.7931350686,6.66688438401,0.0,0.0
sample_185,7.84877314815,11.3684300687,2.93860572791,6.95806545171,0.0,7.1660525848,10.207539063,0.561888195288,1.53843883525,7.18275187896,3.97836954817,2.93860572791,7.99597061164,0.0,0.0,0.0,8.90273385924,0.0,0.0,0.0
sample_186,7.76661503708,10.2366600302,0.0,0.0,18.6404673741,1.77669358234,11.3818024832,5.89818900033,1.5955036605,0.489953901331,6.18150412716,15.5303849989,8.33498384155,2.21403152464,11.8612808036,0.0,0.0,11.8875938093,0.0,0.0
sample_187,7.30063626627,9.99726417679,0.0,0.0,17.3703553662,2.50639883153,10.8154633544,2.08171457035,1.12147964191,0.0,1.30427738807,16.5988274497,9.78920431428,2.58412068306,10.1706762095,0.0,0.667029201411,11.6727744814,0.0,0.0
sample_188,8.46474585551,11.2677464566,0.978561749476,0.0,2.66400489692,2.11236652307,10.7262777736,0.978561749476,3.20935978237,0.0,1.55630678422,0.978561749476,0.978561749476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_189,8.63307877655,10.1354271315,0.995810106095,0.0,17.256153392,4.57290785354,12.1121723163,6.47282890901,5.1073279875,2.31521841137,10.30487605,15.4123482126,10.7548290585,7.53339203358,9.60694184356,6.42355127986,0.733614653075,9.53474253101,0.0,7.8864586957
sample_190,7.33332533227,9.0734855432,5.03198619903,0.0,17.8318824354,2.79838236906,11.4099265433,0.0,1.54710429118,7.94725703912,8.75832316704,10.6152709875,6.825950948,6.59085049079,11.5117081865,0.0,0.566181933698,11.3385024131,6.94044868288,0.0
sample_191,0.472175803672,2.49728023291,10.6804562274,0.0,1.11209957978,13.805491983,3.61215194666,14.1371993013,11.3703604751,10.519292245,10.9307521192,0.827331270612,10.7150954268,10.0928760395,0.0,6.64557485814,0.0,0.0,8.61776130069,13.2390912892
sample_192,8.98716451243,10.4816884509,2.56171715708,0.0,14.2621829552,2.98619246647,12.8501809762,4.33419639912,0.919683313397,4.30194608106,5.67053162321,10.6774113405,9.33266542184,4.16523664786,8.37867201012,0.0,0.0,10.5911108907,0.0,0.0
sample_193,7.58779251503,12.6026084038,0.94283350507,10.9938441605,0.0,3.06746662944,10.6655579898,0.0,1.72499944461,1.5082257989,0.0,2.22934181304,5.86251586233,0.0,2.89842120931,0.547153658813,12.2223481415,1.91337773453,0.0,0.0
sample_194,8.03729984897,10.385981003,4.47201329373,0.0,18.1943095973,2.30532853204,11.3340385908,2.68288786944,0.578117531624,3.50460768138,2.88890881452,15.4925886582,8.55671679154,4.88681837197,10.7806299844,0.0,0.578117531624,12.0294977484,0.0,0.0
sample_195,8.29028155022,10.2424596012,3.84297883179,0.0,0.0,2.95680011805,10.5825842274,1.07895134139,3.66463074316,0.0,0.0,0.638120188084,0.638120188084,0.0,0.0,0.0,0.0,0.0,0.0,0.638120188084
sample_196,8.19125172558,10.9038667862,0.0,1.2592423521,1.2592423521,2.58412068306,10.7001969365,0.762901547936,0.0,0.0,0.0,1.62788694589,1.2592423521,0.0,0.0,0.0,0.762901547936,0.0,0.0,0.0
sample_197,8.02307788812,11.8319920051,0.543792805536,0.0,1.37984272749,2.034638318,10.1479299069,0.937796340687,2.93327047153,0.0,0.543792805536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_198,7.59188133942,9.68428576187,2.36658799539,0.0,14.6516964085,2.70993022109,11.5509439402,1.25441263661,0.0,0.759496755416,0.0,10.4933150878,6.85816753846,0.0,11.6625126166,0.0,0.0,11.5817796155,0.0,0.0
sample_199,6.86628983038,9.52881547185,3.34940774248,0.820485342986,13.0887070931,4.19774746791,10.6539109189,2.83353781595,1.34033438212,5.8501518249,0.820485342986,16.4643893988,10.170350734,8.0004902076,10.0587494123,0.0,0.0,11.0514808653,0.0,0.820485342986
sample_200,7.00498445689,9.08964909457,1.88643308821,0.0,2.01235413041,2.51604036872,9.84930188005,0.0,2.42841042536,0.0,0.0,0.419215260068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_201,0.0,0.991825658698,14.2199852516,0.0,0.991825658698,14.6392106793,0.0,13.85087051,13.1163390873,9.67771083395,12.1755090074,0.0,10.7315481467,10.8829868711,0.0,8.1060760714,0.0,0.410992287221,10.7501626283,12.7395549074
sample_202,0.335483255903,0.0,12.1370775943,0.0,0.607578879789,14.3339240237,0.0,12.3400781889,12.8456938956,8.45677740673,11.1644795844,0.0,9.77063086002,9.08904787396,0.0,4.43869206619,0.0,0.0,8.70145202384,11.8466069231
sample_203,1.65997021259,2.62856364855,11.1401651346,0.0,0.518031492602,13.1957858847,0.518031492602,9.83988402537,11.1511687942,8.83805673616,8.2955761031,0.518031492602,12.1372217199,9.46007494995,0.0,3.93134266945,0.0,0.0,6.55278281813,9.54762526596
sample_204,1.53734577149,0.708584557138,11.9537417608,0.0,1.53734577149,14.1251228357,0.0,11.3010845909,14.8615328315,8.70186436945,10.3099651275,0.708584557138,12.3364396119,9.08042316371,0.0,5.76219199244,0.0,0.0,8.58521044262,10.4861612715
sample_205,7.48170257616,11.927766853,0.398350370346,9.42314743264,0.398350370346,6.41651381542,10.5706431807,0.0,1.53987842784,0.710084561291,0.0,0.966356632508,9.21583873619,0.0,1.18383583145,0.0,10.1060132376,4.17739163066,0.0,0.0
sample_206,9.6550494464,9.69244986557,2.85351666475,0.0,0.0,2.04047165628,12.7037738288,6.06636478348,0.0,0.0,1.16703672212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_207,7.85082442109,11.720004787,1.28131249086,11.9856142749,0.0,8.70388281509,11.4404798988,0.0,0.966208951574,0.0,0.562572145407,0.0,0.562572145407,0.0,0.0,0.0,10.6643050525,0.966208951574,0.0,3.1093438421
sample_208,7.61168880076,11.4644385397,0.853915827815,0.0,0.489234634532,2.08055534092,10.827906333,5.97196423077,0.0,9.28150352876,1.59387959546,0.0,1.14476427447,0.853915827815,0.489234634532,0.0,0.489234634532,0.0,0.0,0.853915827815
sample_209,6.29784253708,9.44781265689,1.72312164595,0.0,16.7117476229,3.31676845815,11.2393419478,0.655718180834,0.0,0.0,2.98267420764,14.6077059667,9.5106118809,0.0,10.6129421963,0.0,0.655718180834,11.7698708947,0.0,0.0
sample_210,6.93184849425,9.78668620084,0.0,0.0,14.2621609282,2.12041830016,11.0913031442,0.0,0.6396952334,0.6396952334,1.08140780614,11.846853694,8.42472897714,0.0,10.5044019061,0.0,1.69247183524,10.6583364633,0.0,0.0
sample_211,7.42300662685,11.5172707713,0.566181933698,0.0,1.28794503864,1.54715365881,11.3678733702,2.27643711044,0.971736666736,0.0,0.566181933698,0.0,0.0,0.0,0.0,0.0,0.0,0.566181933698,0.0,0.0
sample_212,7.7744642287,11.8035257369,1.39818616961,11.1890029275,0.494569216599,4.85300757163,9.86686780659,2.22657018213,4.84830745331,1.39818616961,2.83465054611,0.0,6.53289043196,3.32136533408,0.0,0.0,10.3234038481,2.45893314697,0.0,4.2159348114
sample_213,8.27015046561,10.5133624354,0.0,0.0,1.02495789864,2.36168415297,11.8021770576,0.0,2.70478345284,0.0,0.757023246507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_214,7.67364828546,11.6081531551,1.83143139575,10.7222354617,0.0,1.83143139575,10.6537676443,0.0,1.6074368473,1.01685284901,0.0,1.01685284901,7.82783807416,0.596267294259,0.0,0.0,13.293241719,0.0,0.0,0.0
sample_215,7.56206684747,10.200898605,0.871764810561,0.0,0.0,1.77365881311,10.633948805,0.500802053057,1.16665118095,0.0,1.80314435813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_216,8.48999242336,11.6489057918,1.91364580448,0.0,0.588036971871,1.94699280433,11.1415643487,0.0,6.59784548184,0.0,1.00460925325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_217,6.70664105731,11.2612075736,1.38061863818,0.0,1.5872689681,1.13940400581,10.5003140892,0.0,3.40913292525,0.0,0.0,0.0,0.0,0.486456955769,0.0,0.0,0.0,0.0,0.0,0.0
sample_218,6.11467935294,9.90539001376,1.52160358028,1.35569289757,12.3726120767,5.79503440296,10.6501721687,1.16825692321,0.6992851002,3.75210629933,6.38073464253,5.24024562793,9.62510059151,7.09767399742,10.7552965417,0.6992851002,0.95270630763,11.3066940119,0.0,0.0
sample_219,8.02370446097,11.1659684501,0.565694651956,0.0,1.28699939663,1.95624255474,12.3121710728,0.0,0.565694651956,0.0,0.0,0.0,1.54611658358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sample_220,0.0,0.492929906668,12.4703360362,0.0,0.0,13.9449682246,0.0,10.8576544862,12.3301522039,11.1969954793,11.6265760256,0.0,11.7876658988,10.7684986392,0.492929906668,6.50164613953,0.0,0.0,8.71194223795,11.6103143442
sample_221,7.24056239049,10.2892120027,1.20088095429,0.0,14.2472451567,3.1220265913,10.7252639959,4.6075137833,1.20088095429,1.662023157,0.899871669271,11.1415643487,9.2621559354,7.77036656966,10.9161108486,0.0,0.0,11.1355361523,0.518937929532,0.899871669271
sample_222,0.0,0.774755438541,13.111230238,0.0,4.21214129139,14.5922876695,1.53386232139,12.7871108183,12.7070614161,9.95513695497,10.5431671874,2.93257146848,10.4198338049,10.6098805189,0.0,5.32542959124,0.0,0.0,8.07523310822,11.7584480977
sample_223,0.0,1.55114683734,12.4652271173,0.0,0.825541427102,13.315347721,0.0,11.5164732072,11.8744703987,9.69084133468,10.2997346205,0.471031344272,11.1160384935,10.1909975068,0.0,5.14416468534,0.0,0.0,8.32330250871,11.1636811206
sample_224,6.71287086769,9.57287451398,0.418135963959,0.0,16.6942354445,2.58091728866,10.6781863722,0.742006210867,0.418135963959,0.0,8.24613727147,12.8729326188,8.4513141578,0.418135963959,9.94234148885,0.0,0.418135963959,11.0431913723,0.742006210867,0.0
sample_225,7.1851132936,10.6770236685,2.10547694468,0.0,0.498659360499,2.09085343045,10.1774319964,1.0231133827,3.67449454907,0.270827915554,0.0,0.0,0.270827915554,0.0,0.0,0.0,0.498659360499,0.0,0.0,0.0
