sample_id,gene_16337,gene_3921,gene_3461,gene_3439,gene_6733,gene_450,gene_1510,gene_18135,gene_16259,gene_11059,gene_220,gene_7896,gene_219,gene_7116,gene_3737,gene_203,gene_7238,gene_12808,gene_11903,gene_15898,gene_15896,gene_3523,gene_7965,gene_16358,gene_19236,gene_13818,gene_9175,gene_9176,gene_19159,gene_16132,gene_7421,gene_5829,gene_12995,gene_9626,gene_12848,gene_16246,gene_12847,gene_2288,gene_7964,gene_16342,gene_15894,gene_15895,gene_8348,gene_1858,gene_13210,gene_16169,gene_16392,gene_12078,gene_14114,gene_18
sample_212,1.15490719905,1.78805922365,2.22657018213,6.67245362983,4.69731790214,0.0,1.39818616961,10.3234038481,0.862193478476,0.0,2.56242561196,2.34741054032,5.28647459344,3.77360606973,10.0818961483,13.7400442361,1.15490719905,7.7744642287,2.45893314697,0.494569216599,0.0,1.39818616961,2.83465054611,13.5654710373,4.08301759104,1.78805922365,16.737326575,17.8967640219,2.22657018213,1.94949758121,11.8035257369,0.0,14.1621867436,7.503849584,6.17294948479,1.78805922365,4.18383583145,6.89199022162,6.53289043196,4.85300757163,0.0,0.0,8.05293750731,3.32136533408,1.15490719905,4.08301759104,2.99122704133,1.39818616961,0.0,1.39818616961
sample_213,0.757023246507,0.427606172782,0.427606172782,0.427606172782,1.44620328598,0.0,0.0,0.0,0.0,0.0,2.77917565703,0.0,4.13413056309,0.0,1.25090095482,2.54342164335,1.25090095482,8.27015046561,0.0,1.02495789864,0.0,2.91733627274,0.757023246507,5.87309954718,1.02495789864,0.0,0.427606172782,0.0,0.0,1.44620328598,10.5133624354,0.0,0.0,0.0,0.0,1.91065592076,0.0,8.68119272278,0.0,2.36168415297,0.427606172782,0.0,10.6651315801,0.0,0.427606172782,0.0,0.757023246507,0.0,0.0,2.1537404944
sample_214,1.01685284901,0.0,1.34215647027,0.0,2.4869460093,0.0,1.83143139575,13.293241719,0.596267294259,0.0,0.596267294259,1.34215647027,0.0,0.0,12.6155882589,16.6535868517,0.596267294259,7.67364828546,0.0,0.0,1.01685284901,1.01685284901,0.0,15.5203516492,1.01685284901,0.0,17.8977036748,19.0997253465,0.0,0.596267294259,11.6081531551,0.0,13.8524027121,9.23046002434,0.0,1.01685284901,0.0,7.4596447283,7.82783807416,1.83143139575,0.0,0.0,8.24291208437,0.596267294259,0.596267294259,1.83143139575,1.34215647027,1.01685284901,0.0,0.0
sample_215,0.0,1.96521170966,0.0,0.0,1.16665118095,0.871764810561,0.871764810561,0.0,0.500802053057,0.0,0.0,0.500802053057,0.0,3.74940554564,2.93345933315,5.2294533367,2.47627798608,7.56206684747,0.0,0.0,0.0,3.50766780429,1.80314435813,7.02327753379,0.0,2.11093112175,2.5800248527,2.47627798608,0.500802053057,0.0,10.200898605,0.0,0.0,0.500802053057,0.0,2.36446037396,0.0,7.41196851036,0.0,1.77365881311,0.871764810561,0.0,9.60864293884,0.0,0.500802053057,1.41131776834,1.16665118095,0.0,0.0,2.5800248527
sample_216,1.17504548611,1.00460925325,0.323773563691,0.0,0.81130661147,3.68093191635,1.91364580448,0.0,0.0,0.0,0.81130661147,0.323773563691,0.323773563691,0.588036971871,0.0,7.07524380654,1.32745743429,8.48999242336,0.0,0.588036971871,0.0,2.8152680037,1.00460925325,5.33092404677,6.0589355266,0.0,1.59110490506,0.0,0.0,0.0,11.6489057918,0.0,0.0,0.81130661147,0.0,2.70825346381,0.0,6.98643369051,0.0,1.94699280433,0.81130661147,0.0,8.40473285447,0.0,0.323773563691,0.0,0.81130661147,0.0,0.0,3.78991700858
sample_217,0.0,1.38061863818,3.3536197049,0.0,1.92854087787,0.0,1.38061863818,0.0,0.0,0.0,0.0,0.486456955769,0.849518948162,6.34327456229,0.0,5.46936179735,1.5872689681,6.70664105731,0.0,1.5872689681,0.0,2.43578858833,0.0,6.00791308164,0.0,0.0,0.486456955769,0.0,0.0,0.0,11.2612075736,0.0,0.0,0.0,0.0,1.76799371761,0.0,7.24947378511,0.0,1.13940400581,0.0,0.0,8.93478774804,0.486456955769,0.486456955769,0.0,1.5872689681,0.0,0.0,0.486456955769
sample_218,1.52160358028,2.97465779105,4.69755143882,4.79800384164,6.70782844934,1.35569289757,1.52160358028,0.95270630763,0.0,0.6992851002,0.0,8.81198471935,0.0,0.0,0.391547780167,5.54972769047,3.61195136669,6.11467935294,11.3066940119,12.3726120767,5.24024562793,1.92850297853,6.38073464253,7.88536692544,7.35291738786,0.391547780167,5.58764402102,0.391547780167,1.16825692321,3.28270667149,9.90539001376,0.0,1.16825692321,1.16825692321,0.0,1.67034183125,0.0,7.00264626948,9.62510059151,5.79503440296,10.775585591,10.7552965417,9.45476400719,7.09767399742,3.28270667149,0.0,1.35569289757,3.75210629933,0.0,1.52160358028
sample_219,0.0,3.47009429265,0.565694651956,0.0,1.95624255474,0.0,0.565694651956,0.0,0.0,0.0,0.0,1.76570446521,0.0,2.75721530851,1.95624255474,3.94507389716,0.97100086061,8.02370446097,0.0,1.28699939663,0.0,2.65094833022,0.0,7.33829960878,0.0,0.0,0.97100086061,0.0,0.0,0.0,11.1659684501,0.0,0.0,0.0,0.565694651956,2.41161606153,0.0,7.46129935496,1.54611658358,1.95624255474,0.0,0.0,9.65393599053,0.0,0.97100086061,1.76570446521,0.97100086061,0.0,0.0,0.565694651956
sample_220,11.2687759003,10.9235800464,12.4148094185,11.8637487808,11.2618481093,8.93604307271,12.4703360362,0.0,7.42692723576,6.50164613953,11.6607357749,10.6491573594,11.5317079795,10.0287072713,0.0,1.94534550736,1.60250438961,0.0,0.0,0.0,0.0,1.39467876113,11.6265760256,8.03648135467,12.2857663147,8.83414549827,0.0,0.0,10.8576544862,12.0106889403,0.492929906668,1.94534550736,2.09041310421,0.0,0.0,10.4804872942,1.15185881673,0.0,11.7876658988,13.9449682246,0.0,0.492929906668,4.69194167987,10.7684986392,6.88146885366,10.0664659646,10.9967276857,11.1969954793,8.71194223795,8.31982563901
sample_221,1.20088095429,1.20088095429,0.518937929532,1.44979905307,4.75358849198,0.0,1.20088095429,0.0,1.44979905307,0.0,0.0,8.75842977521,0.0,0.0,0.0,6.39441467543,4.94822704388,7.24056239049,11.1355361523,14.2472451567,11.1415643487,2.52661973582,0.899871669271,9.24621091939,1.20088095429,0.0,1.44979905307,0.0,4.6075137833,0.518937929532,10.2892120027,0.0,0.518937929532,0.0,0.0,0.0,0.899871669271,6.3491635523,9.2621559354,3.1220265913,10.7104362437,10.9161108486,9.67813178135,7.77036656966,1.20088095429,0.0,1.662023157,1.662023157,0.518937929532,0.0
sample_222,10.2500022678,9.73894343506,12.2729359024,12.2323069941,12.8731460837,11.1919783467,13.111230238,0.0,8.9305540327,5.32542959124,12.4830776177,7.94811605228,12.3839094516,10.7446909061,0.306845500314,4.26644175159,3.4215734091,0.0,0.0,4.21214129139,2.93257146848,1.85059942381,10.5431671874,6.57809639211,11.7398776299,9.04693572223,0.0,0.0,12.7871108183,12.1237399039,0.774755438541,6.53819203671,0.961845549175,0.306845500314,0.0,11.6186837385,0.0,0.0,10.4198338049,14.5922876695,0.306845500314,0.0,3.2161909807,10.6098805189,6.28995615978,13.1480379871,12.8447077257,9.95513695497,8.07523310822,8.42969127694
sample_223,9.38991952685,9.68814188434,11.3939052307,11.2784552662,13.4371408518,11.1275365569,12.4652271173,0.0,10.1795234907,5.14416468534,11.4062741085,9.36901273462,11.5639779573,10.0239622195,0.0,3.18715013125,1.88857766427,0.0,0.0,0.825541427102,0.471031344272,0.471031344272,10.2997346205,6.58467242975,11.741862999,8.46403106668,0.825541427102,0.0,11.5164732072,11.3717929766,1.55114683734,5.73128101127,0.471031344272,0.0,0.0,11.0822688173,0.0,0.0,11.1160384935,13.315347721,0.0,0.0,1.55114683734,10.1909975068,5.58809095675,12.3028502294,11.4411493761,9.69084133468,8.32330250871,5.22084842698
sample_224,1.00626211318,2.81813476081,2.67355642399,0.418135963959,3.0699427103,0.0,0.418135963959,0.418135963959,0.742006210867,0.0,0.0,7.64670270247,0.418135963959,0.0,0.742006210867,7.81555621671,4.38118645116,6.71287086769,11.0431913723,16.6942354445,12.8729326188,3.71203443977,8.24613727147,7.42187127223,0.0,0.0,0.0,0.0,0.742006210867,0.418135963959,9.57287451398,0.0,0.418135963959,1.00626211318,0.0,1.00626211318,0.0,4.23427904379,8.4513141578,2.58091728866,10.7576650203,9.94234148885,8.25886278635,0.418135963959,1.00626211318,0.0,1.42287883896,0.0,0.742006210867,0.0
sample_225,0.695459382639,0.868528739686,1.16272565285,0.0,1.95995557968,0.0,2.10547694468,0.498659360499,0.0,0.0,0.498659360499,1.61569878169,0.498659360499,6.04065576017,2.03453267894,5.18209634775,3.62706981285,7.1851132936,0.0,0.498659360499,0.0,2.62330502825,0.0,7.1830596772,1.61569878169,0.270827915554,1.51510687127,0.498659360499,1.0231133827,0.270827915554,10.6770236685,0.0,0.0,0.498659360499,0.0,1.0231133827,0.0,5.92775663255,0.270827915554,2.09085343045,1.88127306143,0.0,8.41643021101,0.0,0.868528739686,0.868528739686,0.0,0.270827915554,0.0,0.0
sample_226,10.060209548,9.27897440148,11.8175353246,12.7387087364,13.1186345323,10.1805183756,12.4306694623,0.0,10.4199391165,4.78286981809,10.9251612612,9.25757170387,11.7789970062,9.82074220572,0.0,2.59246899738,2.59246899738,0.93719371117,0.0,0.543396895808,0.0,1.71677145642,8.65971410247,6.23131335662,11.52886918,8.74831027348,0.0,0.0,11.5322146687,12.5915597458,2.97469449712,0.543396895808,2.59246899738,1.50059812415,0.0,11.5201324625,0.0,0.0,11.5165323011,14.0702299813,1.24622564852,0.0,2.22008226065,11.6744659481,7.09158348307,12.9272298116,11.4562825353,10.7162878893,7.94347012086,9.7919996044
sample_227,1.63645061668,1.17976580836,0.882525672787,0.0,1.63645061668,0.0,1.42610370069,7.27181782189,0.0,0.0,0.0,1.17976580836,0.0,0.0,12.8232139655,14.3147602425,0.882525672787,8.67853324016,0.882525672787,0.507718539992,0.882525672787,0.882525672787,0.0,14.4325027529,0.507718539992,0.0,17.5763440976,19.3127035111,0.0,0.507718539992,11.6480294552,0.0,14.060763472,9.05136666332,10.3026960365,0.0,7.97713679189,7.8925974574,8.1304984906,4.24941500018,0.0,0.0,9.15272848522,0.0,0.507718539992,0.507718539992,1.17976580836,0.507718539992,0.0,0.507718539992
sample_228,0.760689347039,0.0,1.02955889745,0.0,2.26855416403,0.0,0.760689347039,0.0,0.0,0.0,0.0,2.78684724356,0.429856951134,3.11051358587,0.429856951134,4.91451668798,4.96349261995,7.76098601078,0.0,1.25610487681,0.0,3.99336640904,0.0,6.72564573701,2.78684724356,0.0,2.63389614592,2.4627590924,0.760689347039,0.0,10.8979513102,0.429856951134,0.0,0.760689347039,0.0,1.4519100313,0.0,5.99617630391,0.760689347039,2.46819228975,0.429856951134,0.0,8.34988273323,0.0,0.0,0.429856951134,0.0,0.0,0.0,1.02955889745
sample_229,1.19036201088,0.714575238852,3.91672503412,1.54749918496,2.27685394525,0.0,1.19036201088,0.0,0.0,0.0,0.0,7.52114498655,0.0,0.0,0.714575238852,7.63718274131,5.30237389133,6.69437878308,11.2472036115,16.5023407966,15.0923070542,3.5725744233,1.19036201088,8.1218650142,0.0,0.0,0.0,0.714575238852,1.19036201088,0.0,10.4469488716,0.0,0.0,0.0,0.0,3.00922174622,0.0,6.76410194812,9.31346354588,2.07214010911,12.1669288011,10.8838117091,8.57170335216,0.0,0.0,0.0,2.27685394525,0.0,0.0,0.0
sample_230,10.5116439535,1.79692994264,2.84538968606,3.60128052302,3.17681741733,0.0,1.51404649301,0.694835630102,0.0,0.0,0.0,8.65075020101,0.0,0.0,0.0,8.30622577811,1.51404649301,8.31466027658,13.2365015874,16.7949869216,9.30394281399,2.71552002216,4.78680543298,6.98408801104,9.72686186308,0.0,0.694835630102,0.0,1.51404649301,0.0,10.1351320926,0.0,0.0,1.24324254557,0.0,1.79692994264,0.0,7.60475335786,9.61634483044,2.03333489533,14.4569190607,11.7971427108,8.18571295353,2.57279267726,3.07457393878,0.694835630102,1.79692994264,7.15038704649,0.0,2.57279267726
sample_231,1.19503256501,0.403158629743,0.717824454488,0.0,0.403158629743,0.0,0.976070300696,13.7086312835,0.0,0.0,0.0,0.976070300696,0.0,0.0,10.125478048,15.7291055551,1.19503256501,6.87103042522,5.25215448603,0.403158629743,0.403158629743,0.717824454488,0.0,15.211713421,0.0,0.0,15.9097056112,16.4702998078,0.717824454488,0.0,10.4376272483,0.0,15.0367102296,1.55296721088,7.06759569694,0.0,4.76087027927,6.56206074007,8.68432784605,6.97716541935,0.0,1.96399192157,8.15812997232,0.0,0.0,0.976070300696,0.403158629743,0.976070300696,0.0,0.0
sample_232,8.53972879573,9.78516144763,9.25148951164,0.852797892819,2.44169593743,0.0,0.0,0.0,0.488515008958,6.28483982812,0.0,10.2106226444,0.0,0.0,0.0,7.86242039462,11.9673055256,7.53891834189,0.0,0.488515008958,0.0,11.0642307933,11.0628691433,10.1943382644,11.4406408093,0.488515008958,2.21001473771,2.54493044118,7.49447161455,0.0,9.3572132834,7.21032067149,0.0,0.488515008958,0.0,0.0,0.0,6.17647836466,8.90974910702,3.24101642272,3.87788164293,0.0,5.77073920508,0.488515008958,4.3464676371,0.488515008958,0.852797892819,0.0,0.0,0.0
sample_233,2.51356654194,0.0,0.0,0.0,1.93591228703,0.556797246593,0.957617487981,0.0,0.0,0.0,0.0,0.0,0.0,0.957617487981,2.83256600416,2.83256600416,2.62791028575,9.04204783304,0.0,0.957617487981,0.0,3.38136644276,0.556797246593,6.62898642659,0.0,0.0,1.52812118781,1.93591228703,0.556797246593,0.0,9.64616805861,0.0,0.0,0.0,0.0,0.556797246593,0.0,9.37345246338,0.0,0.0,0.0,0.0,9.4434471075,0.0,1.52812118781,0.957617487981,0.957617487981,0.0,0.0,0.0
sample_234,10.468328754,10.7682753176,11.8763672976,12.3385915488,13.5193905413,11.1401459579,13.2537189837,0.400210007082,10.8921253537,5.11146956462,12.2506507573,9.67968945103,12.3800253768,10.5185646441,0.970264679015,4.35774904219,1.83094486171,0.970264679015,0.0,0.400210007082,0.0,1.69510298564,9.19732482974,7.00279251726,12.219942914,8.73655752427,3.21919950418,4.58614622715,13.198164149,13.6222463322,0.713167903009,6.99918825572,2.88643308821,0.0,0.400210007082,11.7572358136,0.0,0.0,9.98884087561,14.3927668532,0.713167903009,0.400210007082,0.400210007082,10.5798156081,6.66380001553,12.8663883654,12.8154673572,10.1691107511,9.44308444193,8.90670423546
sample_235,1.20695573239,0.408277085153,0.726133673182,0.726133673182,2.64013501241,0.0,0.0,10.1166818502,0.0,0.0,0.0,3.39044757799,0.0,0.0,11.6003868458,16.6794388633,0.726133673182,7.21778325568,0.0,0.0,7.40763317238,2.20110059272,0.0,15.3760439708,0.98652015724,0.0,16.926481324,18.150362134,0.0,0.726133673182,11.2819532026,0.0,13.6862707107,8.75628944095,9.41790102575,0.0,7.11600079296,6.96175064653,7.38804312443,3.12756725098,0.408277085153,0.0,8.49386745497,0.0,0.0,1.97969613074,2.71391572111,2.48018755572,0.0,0.0
sample_236,7.50209187272,9.85070880187,12.1308826196,11.8162236891,12.6398426249,8.71992609484,12.0786878814,0.0,7.9961966455,2.40392210474,8.59337244701,8.68837621157,9.10722492341,9.19172302239,0.619741658769,3.17764676325,2.54324840164,0.0,0.0,0.619741658769,1.05178970932,1.88080305164,11.0037357405,6.08892812964,11.6701915026,7.96245648018,0.0,0.0,11.5153844606,9.06882126267,2.67027384,0.619741658769,2.89503112091,0.0,0.0,11.8451254107,0.0,0.619741658769,10.0250149479,12.8443409259,1.05178970932,0.0,2.67027384,9.60448836657,6.67061376422,4.71248573086,8.83627131987,10.5153450336,8.19419049778,7.9870706922
sample_237,10.2613192471,10.1124004088,11.8444900108,0.512783120917,3.491134776,0.0,0.512783120917,1.1893501702,0.512783120917,10.2456715395,0.0,10.9798324366,0.0,0.512783120917,0.512783120917,4.90812597528,12.5639112446,7.46995107837,0.0,0.890407779275,0.890407779275,12.110998699,13.0076124982,9.38774163966,12.3212629493,0.0,0.0,1.99562923338,6.81805804688,0.0,10.0020273647,12.8722420068,0.512783120917,0.0,0.0,0.890407779275,0.0,8.30773816135,9.46209527499,8.03755793542,0.890407779275,0.0,8.34419824525,0.0,7.06339508129,0.890407779275,1.6480972442,3.2535355172,0.0,0.512783120917
sample_238,0.814345334963,0.46383167954,1.33164789732,0.0,2.47269571252,0.0,1.53411141838,0.814345334963,0.0,0.0,0.0,1.86971351026,0.0,0.46383167954,0.0,3.75644690705,2.0121395554,8.16650958919,0.46383167954,0.0,1.09605940269,3.94586048974,1.86971351026,8.72996056102,1.86971351026,1.71167110292,3.67311540748,1.71167110292,2.0121395554,0.0,11.0301981152,0.0,0.46383167954,2.14179243888,0.0,1.71167110292,0.0,8.46940575755,1.09605940269,2.96829354476,0.0,0.0,11.1341439145,0.0,1.86971351026,1.71167110292,0.0,0.0,0.46383167954,0.46383167954
sample_239,10.6032925209,10.4565802999,11.7631086019,12.6119815108,12.6593426085,10.3365177175,13.0077929258,0.617580599005,9.66885662635,6.90555548511,12.4619040078,9.5406860182,12.4648392625,10.1246641594,0.617580599005,3.67302492589,2.47035464582,0.0,0.0,0.617580599005,0.0,1.04872444274,10.3522310633,8.05832732009,11.7635526633,8.37279542609,0.0,0.0,13.6939116014,13.0084478812,1.22391675052,5.41541390341,2.24497836605,0.617580599005,0.0,12.2690711448,0.0,0.34164424053,11.1814007617,13.3133649073,0.617580599005,0.0,2.399061691,11.1822329413,8.20006486151,12.1817548072,12.3303034903,10.2419712364,9.49441161002,8.56416854792
sample_240,10.061965161,9.85692346039,11.1171625559,13.2091228117,14.1142303602,9.66514757278,12.9459412317,0.0,8.70765937468,2.13583033917,12.2360650322,9.96308102851,12.17518774,9.99908393601,0.0,1.29572302454,1.55576708297,0.570462931026,0.570462931026,0.0,0.0,1.55576708297,9.90076720426,6.26035504376,11.5723449558,9.47963275405,0.0,0.0,13.2664146943,12.6008862399,0.570462931026,3.28239532246,0.978195629682,0.0,0.0,11.5824195773,0.0,0.0,11.1256394793,14.4753661251,0.978195629682,0.570462931026,1.96713170949,10.6612347584,7.04909706352,12.8777634183,11.3464638696,10.338669538,9.05806750963,9.33978098342
sample_241,0.0,0.0,1.06018576505,1.06018576505,1.06018576505,0.0,1.39385547734,0.0,0.0,0.625364016005,0.0,8.43273814367,0.0,0.0,0.0,7.69478271011,6.99349322106,7.97232504156,9.95544794514,14.9919115195,13.0499591291,2.26249329373,7.34600836898,7.55191585636,5.60727704403,0.0,6.83796846361,0.0,2.08936255283,0.0,9.79111403801,0.0,0.0,0.0,0.0,3.10371583188,0.0,5.6390411035,7.27702697075,1.66466487242,8.6174784852,9.08215968851,9.80255513804,0.625364016005,2.80084814312,0.0,1.06018576505,0.625364016005,0.0,0.625364016005
sample_242,0.0,0.590625970346,0.0,1.00848688897,2.33542608664,0.0,1.81942294537,11.9199954873,0.0,0.0,0.0,1.33204908375,0.0,0.0,11.846191626,18.2084534746,1.59621957899,8.07750472007,4.74415571237,4.14519647668,1.33204908375,0.0,0.0,15.4090627122,0.590625970346,0.0,17.0399471602,19.250203564,0.590625970346,0.0,11.6283498434,0.0,12.4856180199,10.2734576101,8.83061344316,1.00848688897,7.13048819428,7.21150871607,8.39402960673,7.48792040457,1.33204908375,1.33204908375,8.80310107932,0.0,0.0,1.81942294537,1.33204908375,1.00848688897,0.0,1.00848688897
sample_243,1.20119471324,1.66238781926,1.45016869731,0.0,2.52707033551,0.0,1.84739565835,12.0918419548,0.0,0.0,0.0,3.56403666187,0.0,0.519139282643,4.55585295804,12.0483949146,2.72903063028,7.26971579572,5.20837288944,1.20119471324,0.900103607597,4.38694886484,1.66238781926,10.9977016928,0.519139282643,0.519139282643,13.9752927029,14.3260080777,0.519139282643,0.0,10.1657612317,1.45016869731,7.78796131048,4.79067821794,5.81852593844,0.519139282643,3.13678199583,6.25469418472,6.21318978217,8.21477565911,1.20119471324,2.01135250723,8.64340166925,0.0,0.519139282643,0.519139282643,1.66238781926,0.519139282643,0.0,0.0
sample_244,1.12518820132,1.30841912707,1.98305743962,3.46483813957,3.3015876466,0.0,0.373286274273,1.30841912707,0.0,0.0,0.0,9.44766803989,0.373286274273,0.0,2.78799655999,7.28858927159,4.86079895877,6.86753821612,12.2698221384,18.5263884347,12.8022659316,1.98305743962,0.915329676013,8.35466372529,0.915329676013,0.0,0.0,0.0,0.669661774498,7.10579329783,10.1631464688,0.0,0.0,0.669661774498,0.0,0.373286274273,0.0,7.52902443397,9.70107075919,2.30012372457,11.7816834639,12.3449532941,7.6227986053,1.12518820132,0.373286274273,0.0,0.915329676013,1.12518820132,0.0,4.39798773545
sample_245,2.25939302049,0.623960479519,0.623960479519,1.88970715844,2.25939302049,0.0,3.49587420941,0.623960479519,0.0,0.0,0.0,8.01745985991,0.0,0.0,1.66197756774,7.46651292663,4.4304726238,8.53578081464,12.7529325286,18.2498726831,16.5060409877,1.66197756774,1.05817793479,7.89489656383,4.86485470674,0.0,1.88970715844,0.0,0.0,0.0,10.9067628513,0.0,0.0,0.0,0.0,3.18854335126,0.0,7.5563451076,9.64624367684,2.68061691744,11.6324045525,12.1561557782,8.71737825813,0.0,0.0,0.0,2.79751108868,0.0,0.0,0.0
sample_246,10.3125993789,10.4716955339,12.4598286125,12.4567317255,12.9780454365,11.2057932494,13.0651973239,0.0,9.75961193143,6.74096802427,12.4641577122,9.81098928109,12.0201813063,10.0123870961,0.0,4.3461910298,2.07833657112,0.488412175996,0.0,2.2097964523,0.0,1.38493394658,10.4980613418,6.90029927656,12.2377387723,8.9951085325,0.0,0.488412175996,12.8933337674,11.7185585618,3.24197743132,7.20609617134,1.38493394658,0.488412175996,1.38493394658,11.7142369302,1.59191872938,0.0,11.8839415017,13.5846924398,0.0,0.0,1.59191872938,10.068133354,5.93149869041,12.7472048524,13.0700722946,10.2413992821,9.03665168369,8.93343395631
sample_247,0.478609468405,2.61214014861,0.0,0.0,2.05210283571,0.0,1.90831335294,0.478609468405,0.0,0.0,0.0,1.74859003931,0.0,5.31996830586,1.12446048627,3.58675273586,4.36943856475,8.67577007013,0.0,1.12446048627,1.56900492682,3.8844709348,0.478609468405,6.08216181793,5.54329171402,0.837378159754,2.51619168979,1.90831335294,0.837378159754,1.3637878411,11.0381576708,0.0,0.0,0.478609468405,0.0,1.3637878411,0.0,6.91397842919,0.478609468405,2.86676953606,6.69592423702,0.0,9.52173390738,0.0,2.18285117589,0.478609468405,1.3637878411,0.0,0.0,0.478609468405
sample_248,0.0,0.958137391474,0.958137391474,0.958137391474,1.67802682019,0.0,0.0,0.0,0.0,0.0,0.0,1.17447033803,0.0,2.86502798708,0.0,3.29272286251,3.65856568518,8.10681939677,0.0,2.66507436058,0.0,2.73485049624,0.0,6.2500368613,0.958137391474,0.0,0.703543719734,0.0,2.05057134912,0.0,11.2243755684,0.0,0.394294620495,0.0,0.0,2.25438239999,0.0,6.79026377361,0.0,5.67803809155,0.703543719734,0.0,9.11895664129,0.0,0.0,0.394294620495,0.0,0.0,0.0,1.36255404935
sample_249,7.88464065422,10.8385263814,9.29973919876,1.08997264354,0.645517217893,0.0,7.78480494923,0.0,0.0,6.34225960565,0.0,8.62329990636,0.0,0.0,0.0,7.74360921301,10.9863042652,8.0808281846,0.0,1.08997264354,0.0,11.7415723195,10.6897184877,8.91063673484,11.5708992864,0.0,0.0,3.15391880201,4.55908794891,0.0,9.45280543908,8.62948048252,0.645517217893,0.0,0.0,0.0,0.0,7.21777356382,8.82166876501,4.26513680348,4.86872133112,0.0,8.0162567274,2.13290581201,3.05940719709,1.08997264354,1.08997264354,1.08997264354,0.0,0.0
sample_250,0.0,0.0,1.83122869317,0.0,0.0,0.0,0.713343895085,0.0,0.0,0.0,0.0,2.4534122211,0.0,0.0,0.0,3.06269162969,0.713343895085,6.58944891162,0.0,0.970411945389,0.0,0.400319322864,0.0,9.98240896519,4.91175868241,0.0,2.36661596951,0.0,1.37795663381,0.0,10.4189910353,0.0,0.0,0.0,0.970411945389,0.0,0.400319322864,5.39004166661,0.0,3.11688038809,0.0,0.0,10.0192849224,0.0,0.0,0.0,0.0,1.18852752677,0.0,0.0
sample_251,1.06571016407,0.0,1.06571016407,0.0,0.62910011816,0.0,1.06571016407,14.4536757563,0.0,0.0,0.0,3.5090750582,0.0,0.62910011816,13.5963062481,18.7189241326,0.0,7.71659313847,0.0,0.0,3.01891898216,0.0,0.62910011816,16.7856440314,0.62910011816,0.0,17.6365042588,19.0705245491,0.0,0.0,12.291513198,0.0,14.829088444,9.57784231618,6.17104866363,0.0,3.76250827939,7.90931709053,5.61763642796,2.27085780946,0.0,0.0,8.87306570151,0.0,0.0,1.06571016407,1.40042863036,5.39210787328,0.0,0.62910011816
sample_252,7.56348611705,8.27503499199,9.43045464253,2.71885477092,1.08181681059,0.0,2.71885477092,3.46601363216,0.0,5.28420317408,0.639973004162,9.26879227185,0.639973004162,0.0,0.0,5.75603585773,11.668215766,5.7855427053,0.0,0.0,0.0,11.0136297456,9.86986061306,7.99462497743,9.16876988216,3.66962776324,1.41953889151,4.85386593847,2.59098518629,0.0,8.86623418409,7.48472624153,1.69305199256,0.0,2.71885477092,0.0,0.639973004162,6.15687792008,6.43341184831,5.38711090207,8.44184032452,0.0,7.67410750511,0.0,3.66962776324,2.94489591792,0.639973004162,2.71885477092,0.0,0.0
sample_253,1.49364733398,1.77454461376,0.682842934773,0.0,2.38882324678,0.0,0.682842934773,2.00956216295,0.0,0.0,0.0,1.77454461376,0.0,1.14450325949,0.682842934773,6.10426536208,2.38882324678,8.56730586079,0.0,0.0,0.0,3.95678153608,0.0,8.66973900541,4.06509834323,0.0,5.51709298227,6.71583847243,0.0,0.0,10.6770148566,0.0,1.49364733398,2.21163525333,1.49364733398,0.682842934773,0.0,8.75688318518,0.0,3.1488039796,0.682842934773,0.0,12.2070143202,1.14450325949,0.0,0.0,0.682842934773,0.0,0.0,3.49705025009
sample_254,0.781737387878,0.781737387878,0.443182266992,0.0,1.05568156207,0.0,0.781737387878,14.0443599642,0.0,0.0,0.0,2.41006969176,0.443182266992,0.443182266992,8.79209724389,17.3225179436,1.65878273401,7.62448111694,5.93235177934,0.0,1.05568156207,1.814386355,0.443182266992,15.1062684828,0.781737387878,0.0,17.3044137145,18.8231961736,0.0,0.443182266992,12.0355036343,0.0,13.571728946,10.0287763258,9.50008698033,0.443182266992,6.49468121081,7.66594697876,7.85482475899,9.75730332838,0.443182266992,3.0341628813,9.30639668398,0.0,1.28587564109,0.443182266992,1.28587564109,0.0,0.0,0.443182266992
sample_255,11.2211097688,10.1869065754,12.258854544,12.542304004,13.7794936599,11.2070021146,13.5836939495,0.0,9.5531857626,1.15769051358,13.1519583608,7.23125958805,12.7479789458,11.6035289876,0.387031609526,2.13260974298,1.9721412002,0.387031609526,0.0,1.72595923451,0.0,0.823178690096,10.6110340217,7.16009327279,11.8828951933,9.23218105769,0.206518201665,0.0,11.134496913,12.0607364563,0.547548539078,3.45962833637,1.65727414074,0.0,0.0,12.3219562722,0.0,0.0,12.6577628027,15.1163236529,0.0,0.0,0.943508801162,10.5625381846,7.26195385851,13.5885272604,13.2599315313,9.71512803965,9.1997042408,10.1064320778
