sample_id,gene_16337,gene_3921,gene_3461,gene_3439,gene_6733,gene_450,gene_1510,gene_18135,gene_16259,gene_11059,gene_220,gene_7896,gene_219,gene_7116,gene_3737,gene_203,gene_7238,gene_12808,gene_11903,gene_15898,gene_15896,gene_3523,gene_7965,gene_16358,gene_19236,gene_13818,gene_9175,gene_9176,gene_19159,gene_16132,gene_7421,gene_5829,gene_12995,gene_9626,gene_12848,gene_16246,gene_12847,gene_2288,gene_7964,gene_16342,gene_15894,gene_15895,gene_8348,gene_1858,gene_13210,gene_16169,gene_16392,gene_12078,gene_14114,gene_18,gene_18746,gene_19153,gene_14503,gene_13976,gene_16130,gene_11566,gene_2037,gene_9177,gene_16131,gene_4442,gene_5729,gene_16377,gene_6816,gene_18636,gene_3524,gene_12881,gene_12013,gene_17801,gene_8003,gene_3970,gene_10284,gene_5625,gene_12568,gene_6361,gene_14798,gene_11910,gene_12069,gene_13507,gene_5577,gene_11550,gene_2129,gene_18042,gene_7560,gene_628,gene_5576,gene_17906,gene_18632,gene_3862,gene_14190,gene_11449,gene_742,gene_9173,gene_17751,gene_11464,gene_1482,gene_6890,gene_16061,gene_17664,gene_8801,gene_15591
sample_118,0.503857532577,1.62756014821,0.70221425101,0.0,3.49060863603,0.0,0.0,0.503857532577,0.0,0.0,0.273814244587,0.273814244587,0.0,1.52651958344,0.503857532577,4.35301975685,4.24586070184,7.82334176176,0.0,3.31996469422,0.0,3.59410659679,0.273814244587,8.06767098099,0.0,0.0,1.52651958344,0.0,0.0,0.0,10.1156419388,0.0,0.0,0.273814244587,0.0,0.70221425101,0.0,6.00256526432,0.0,1.30035805194,0.0,0.0,7.83659323659,0.70221425101,1.1724235081,0.273814244587,0.70221425101,0.0,0.0,0.0,14.0852732699,0.0,10.8973690158,0.0,0.0,2.18675408458,0.0,6.20412701925,0.0,5.11465020519,11.0974922877,2.32915230635,0.70221425101,0.0,0.0,0.0,0.273814244587,0.503857532577,3.40781499217,9.62442445554,0.273814244587,8.71430734613,3.69066292502,0.0,10.6978189865,9.89749608189,0.0,10.0508961644,4.75030099843,1.81056649373,0.273814244587,0.0,0.273814244587,0.273814244587,5.39815537989,9.11368487377,0.503857532577,0.273814244587,6.83631550877,1.72198504596,0.0,0.0,0.0,2.58873262232,1.03203029401,1.1724235081,8.67869520068,3.22643146071,0.0,0.0
sample_119,0.0,0.0,1.4766927473,0.0,0.375400928906,0.375400928906,0.375400928906,0.0,0.0,0.0,0.67301361529,0.375400928906,0.67301361529,0.0,1.13007422123,4.99577393337,2.19096245569,7.65743993457,0.0,0.375400928906,0.375400928906,2.7325731213,0.0,6.22876098154,1.31376826244,0.67301361529,0.919530776387,0.0,0.67301361529,0.375400928906,11.2060192254,0.0,0.0,0.67301361529,0.0,0.0,0.0,7.32451361092,0.0,3.2052204554,0.375400928906,0.0,9.72125473156,0.0,0.67301361529,0.0,0.919530776387,0.0,0.0,0.0,13.3157015083,0.0,11.5086019668,0.0,0.0,0.919530776387,0.67301361529,4.50423265573,0.0,4.18874114275,12.1454768547,3.21864169536,0.919530776387,0.0,0.0,0.0,1.87758721337,1.31376826244,0.67301361529,8.3386650816,1.13007422123,9.33045308017,2.09386436751,0.0,10.4374816067,8.27226585803,0.0,10.480123722,2.19096245569,2.66657482358,1.31376826244,0.0,2.19096245569,0.67301361529,4.34457997989,9.54709117762,0.67301361529,0.728399458671,6.57296695358,1.62302402937,0.0,0.0,0.0,1.87758721337,2.09386436751,1.31376826244,9.62517366831,3.75289841842,4.11642298237,0.375400928906
sample_120,4.89723558431,2.11206620839,7.49542335272,0.0,5.89984025809,0.0,1.68499822188,0.0,1.07566953523,0.0,0.0,9.40353189679,0.0,0.0,0.635800816759,5.37262480854,5.00068962372,7.79070688578,5.66365487361,12.6801265284,6.1226043921,2.44116473413,8.91706769392,8.43018907895,0.635800816759,0.0,0.635800816759,0.0,6.62170758211,1.07566953523,9.59649913818,0.0,0.0,1.07566953523,0.0,1.41223956626,0.0,6.64584717717,10.0847818186,5.71597296911,9.30969916424,5.41069047349,9.16548238187,5.48393505662,4.69616078204,1.41223956626,1.41223956626,0.0,0.0,4.30966369876,7.44127597101,5.62012889802,11.0449473196,0.0,0.0,1.91425834882,0.635800816759,1.07566953523,0.0,3.89201208654,10.881335779,3.14535138557,6.4403841745,7.15208198867,0.0,0.0,5.95239880304,6.77548518141,3.12990942278,9.66207373091,2.44116473413,9.60678457588,1.41223956626,0.0,10.839211663,5.39178490134,0.0,10.9098555912,0.0,8.98013386398,3.21842471144,8.79465954426,1.91425834882,5.46596793646,0.0,7.66248324299,5.50167798218,0.635800816759,10.0692483534,1.68499822188,3.89201208654,0.0,0.0,3.12990942278,1.41223956626,2.28596439046,6.99181659059,4.78578592513,5.44777753695,4.13875713996
sample_121,11.2181636094,10.7683249476,12.8815327098,12.0046628999,13.1838353973,11.7058051549,12.3568563304,0.0,10.0119679842,6.35665972096,10.8394163967,11.0076370237,11.9206543159,10.6585774666,0.0,3.84086602442,4.08149302496,0.406101238212,0.0,0.406101238212,0.0,0.722640886,10.2700032534,8.45184987821,11.9042281714,8.81469460886,0.406101238212,0.0,12.4561002525,13.7753222068,1.39259219567,6.26205161086,4.05351975254,0.722640886,0.0,11.5991829439,0.0,0.0,12.3031157454,9.55863308378,0.406101238212,0.406101238212,1.84831746984,10.1081715806,8.56762530109,13.5454592483,11.4983855154,10.481597642,7.2526181302,9.24396415443,8.60303653675,13.1197841283,0.406101238212,0.0,10.1060525091,13.2890822892,0.722640886,0.722640886,7.69878799693,14.1775986179,0.0,11.5450658235,12.3258563402,7.47717540514,0.0,0.0,0.722640886,3.90488867016,1.56100835414,1.84831746984,11.0338221654,3.4696255385,5.26251584412,0.406101238212,10.0824418095,4.58987731641,0.0,2.55495715233,9.53507509643,3.99589149142,10.326609251,9.33319561101,1.39259219567,9.3761774947,10.0362972668,0.406101238212,7.41257831454,8.45318830955,0.0,5.71054197276,9.30232819116,0.0,0.0,9.07945011606,1.711803236,10.9655678642,0.0,2.3857899406,11.5737134515,0.0
sample_122,0.0,0.0,2.4385323936,0.0,2.18164326123,0.0,0.0,0.0,0.0,0.0,0.0,7.3153035623,0.0,0.0,0.0,6.26751519869,3.92094112873,8.45223300232,11.942639123,16.3145531524,10.3876296436,1.86888427303,1.46900029596,7.81183063191,6.18225529176,0.0,3.83416509667,0.0,0.0,0.0,10.1701629263,0.0,0.913952109162,0.913952109162,0.0,3.53730849335,0.0,7.3548047512,7.64341610067,2.4385323936,9.0223955569,10.4630747382,11.0061156555,1.46900029596,0.0,0.0,0.913952109162,0.0,0.0,0.913952109162,8.59762055777,0.0,11.5189923999,0.0,0.0,1.86888427303,0.0,2.65649637055,0.0,5.52646950464,11.2736790602,0.913952109162,6.36358987458,3.53730849335,1.46900029596,0.0,2.84583123934,6.77811656485,0.913952109162,9.42069713304,0.913952109162,9.0272923061,0.0,0.913952109162,10.2891197632,6.34801636713,0.913952109162,11.1444033272,0.913952109162,14.2615881096,4.35415591785,0.0,1.46900029596,3.92094112873,0.0,9.58583011102,3.0131763724,0.913952109162,8.06619685025,1.46900029596,3.6431981708,0.0,0.0,2.18164326123,3.16311224435,4.15374859977,9.3676178719,3.29890754013,4.15374859977,7.36257508873
sample_123,2.67570303982,0.0,1.30445263192,0.0,1.78651272497,0.575312330687,0.575312330687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0900997133,1.30445263192,8.50803242748,0.0,1.30445263192,0.0,1.30445263192,0.0,8.55201195493,0.0,0.0,0.985427565079,0.0,0.0,0.0,11.7728547617,0.575312330687,0.0,0.575312330687,0.0,3.87958815048,0.0,8.39498565715,0.0,2.0274725702,0.0,0.0,10.311714262,0.0,0.575312330687,0.0,0.985427565079,0.0,0.0,0.0,13.8791237194,2.56061714133,11.1756243967,0.0,0.0,2.29857034367,0.0,3.67344335568,0.0,3.78019459482,11.404066489,2.19276229215,0.985427565079,0.0,0.0,0.0,2.29857034367,0.0,2.29857034367,10.0628556552,3.06167252715,8.18028712608,2.88156673981,0.0,11.3111522714,0.985427565079,0.0,10.6720540124,3.55815740696,3.49685856972,0.0,0.0,2.97441917889,1.30445263192,3.67344335568,7.92213836931,0.0,0.0,5.52594983451,0.985427565079,0.0,0.0,0.0,1.30445263192,0.0,6.2379040086,10.109673973,6.79754480872,0.0,0.0
sample_124,0.27953072573,0.71492685841,0.27953072573,0.0,1.54809132302,0.0,1.32002247945,13.1386429872,0.0,0.0,0.0,1.91823356023,0.0,0.0,13.6543003749,16.6382520582,1.64989132656,7.54867551275,0.27953072573,0.5135918065,2.89032994932,1.54809132302,0.27953072573,15.4097356566,1.04900337261,0.0,17.2337975313,17.917989699,0.0,0.891574725097,11.4778543755,0.0,8.44035427233,9.64391209312,4.88999912514,0.27953072573,2.66568837499,8.18346666436,4.92087921652,1.43855900692,0.27953072573,0.0,9.32067195266,0.0,0.0,1.43855900692,3.89702739447,0.27953072573,0.0,0.0,9.00303997975,0.0,11.0345513864,11.1104572093,0.0,1.83418532699,0.0,14.3515742253,0.0,3.97755469639,11.4293544311,1.61206935829,3.43768050788,0.0,5.22296294593,7.26562442221,4.92087921652,9.51869445923,10.2311971756,8.36095240256,0.891574725097,10.0970971875,14.2503946536,9.01262733208,15.0529076283,15.2339753639,15.385892726,10.6028844087,1.04900337261,2.39949925252,5.27964957856,0.0,0.27953072573,1.32002247945,2.51194868887,8.59354052037,0.891574725097,1.19490653242,6.74215446227,1.19086766523,0.5135918065,7.38299572932,6.7012440738,1.83418532699,7.82925973008,2.27756823913,8.51813774514,13.4506184547,0.891574725097,0.0
sample_125,2.49372418003,0.0,1.72953101839,0.0,3.5138317978,0.0,1.10976171662,11.8321186305,0.0,0.0,0.0,1.10976171662,0.0,0.0,12.5130465463,16.9231765777,1.72953101839,7.67414282365,0.0,0.0,0.0,1.96169740572,0.0,14.3259589053,0.659011171198,0.0,16.8259277009,18.644644948,0.0,0.0,11.0923607417,0.0,11.9728111029,11.9570076973,7.28172606529,1.10976171662,5.89440308044,8.90648478056,7.01086933319,2.73365803392,0.0,0.0,9.30940359197,0.0,1.72953101839,2.16162974736,1.45264814456,3.09212284984,0.0,0.0,9.55127759949,0.0,10.541377381,9.52770375331,0.0,1.72953101839,0.0,14.4468765216,0.0,4.75791398505,10.8684830572,1.18884398361,4.41050392782,0.0,6.11533710273,10.8671397153,1.96169740572,11.1068246301,9.9887556838,8.93578090029,2.49372418003,9.85534193328,9.65024039575,8.08125439957,13.976537274,13.9741546375,13.8821558283,10.700942493,4.28756094633,3.35960550321,5.18274790694,0.0,1.72953101839,0.659011171198,5.58201699914,8.24440189417,0.0,1.10976171662,7.51882622936,3.58516686804,0.0,8.81670529382,5.71519326304,2.49372418003,7.76526952069,0.0,7.67004717935,13.777173108,0.0,0.0
sample_126,0.652968268875,0.0,0.652968268875,0.652968268875,1.71791216964,0.0,1.10084312443,7.46540314861,0.0,0.0,0.0,1.4421207593,0.0,0.652968268875,10.0629770437,16.1474831958,0.652968268875,7.95914996903,4.86746161366,1.10084312443,1.94934816429,1.94934816429,0.652968268875,13.4456356714,0.652968268875,0.0,16.8966162221,18.0961643631,2.32391764157,0.652968268875,11.550679458,0.0,13.1995818669,10.4007727241,8.81853744206,1.4421207593,6.96163490314,7.37873702674,7.83806304114,3.34462968674,1.10084312443,2.6209851491,9.18628264733,0.0,1.4421207593,2.74934118032,2.32391764157,0.0,0.0,1.4421207593,8.77018153759,0.0,11.3084528029,10.7586729456,0.0,1.71791216964,0.0,14.0458279046,0.0,4.43341351757,10.6280535988,1.4421207593,3.63786523969,0.0,4.04046288884,9.06200834914,5.18940552358,9.06663548085,9.59572928774,9.44393397219,0.0,9.65224088601,9.16773675807,7.88073449575,13.9732399501,13.9706631552,7.78662903125,10.5942592799,2.74934118032,3.88144927563,4.04046288884,0.0,2.14877144654,4.39467190238,2.14877144654,9.21713618169,0.652968268875,1.94934816429,8.26590566577,0.0,0.0,5.77627510051,4.99594122464,1.10084312443,8.71425925755,0.0,8.25242890568,12.8039232355,0.0,2.48008412745
sample_127,0.371168515498,0.666211218249,0.91096286083,0.0,0.371168515498,0.666211218249,1.86425549142,0.371168515498,0.371168515498,0.0,0.0,0.91096286083,0.0,4.88080305164,2.07987300589,4.6641699191,1.97610697084,7.88823182331,0.0,0.0,0.0,2.50964517572,0.0,6.46185429466,0.371168515498,0.0,0.371168515498,0.0,0.666211218249,0.0,10.167129578,0.0,0.0,0.0,0.0,0.371168515498,0.0,6.79105867206,0.371168515498,2.23450132056,0.0,0.0,9.26615405197,0.0,0.0,0.0,0.666211218249,0.0,0.0,1.12015284268,13.4699851541,0.0,10.9573777819,0.0,0.0,0.666211218249,0.0,4.79191302519,0.0,5.4541890564,10.7998401327,3.2788768601,0.0,0.0,0.666211218249,0.0,2.43333339085,0.0,2.43333339085,8.86897375981,1.74304095722,9.50394297704,6.61654002218,0.91096286083,10.338747523,8.34404729904,0.0,9.47449080038,4.30591946414,1.74304095722,0.666211218249,0.0,1.86425549142,1.30281619419,5.15479381083,9.33790506164,0.0,0.0,7.7845301564,0.666211218249,0.91096286083,0.0,0.0,3.67096493513,0.371168515498,0.0,8.52041046175,1.30281619419,2.26741594303,0.371168515498
sample_128,10.9670677122,10.1169547028,12.2417538013,12.3139515375,13.2076686939,10.4515202277,13.1558364947,0.0,10.2493623762,7.18514303468,12.9509239961,8.21274441258,12.6339669628,11.0218822089,0.474669659161,2.93026424524,2.29148568597,0.831147604169,0.0,0.0,0.0,1.73872460933,10.7209196953,8.53104219233,11.8020841381,9.54648165118,2.85459415166,4.24182493301,11.744114833,12.3542218283,2.29148568597,5.07566097911,1.73872460933,0.0,0.0,11.6079636658,0.0,0.474669659161,9.53213185667,13.6257088431,1.73872460933,0.0,2.85459415166,10.3362610688,8.01618985728,12.6395261215,13.1688930178,9.23570312959,9.1313348214,8.63224276451,8.7081147959,11.7610566756,2.40195806641,0.0,10.444279857,12.7161957016,0.474669659161,1.11683049633,4.84090126324,12.9944807279,2.40195806641,10.5210900083,11.1061375935,8.60507572919,0.0,0.0,0.831147604169,8.70542158298,3.37147522569,2.77471327605,8.02699919062,1.11683049633,6.50142003649,1.11683049633,10.9989993469,3.70889350904,0.0,1.73872460933,10.5455147536,10.7255792804,12.5807414267,9.86063851496,1.89797610926,11.9429213056,11.8467126872,1.11683049633,6.96889714527,8.43362716708,0.831147604169,1.11683049633,8.30092449098,0.0,1.73872460933,8.4737016914,2.69014887013,11.5953041095,0.831147604169,3.83238371655,12.1981656841,0.0
sample_129,1.44015490868,1.0201287894,1.0201287894,0.0,1.44015490868,0.0,1.0201287894,0.0,0.0,0.0,0.753091030298,4.86301665436,1.0201287894,0.0,0.0,4.54074025471,0.425136998838,8.23952215627,1.0201287894,7.56071495447,3.15090081412,1.0201287894,0.0,8.88237404724,0.753091030298,2.44760564351,0.0,0.0,1.6117389575,0.0,11.0655642339,0.0,0.0,0.0,0.425136998838,3.9442400154,0.425136998838,6.75384517931,8.90923607304,2.03008883894,1.6117389575,1.0201287894,10.8569467967,0.753091030298,1.24537396262,0.0,0.0,1.6117389575,0.0,0.0,9.94332066448,0.0,11.333244817,0.0,0.0,0.0,0.0,0.0,0.0,4.43041909748,11.8777327488,3.18718181029,3.20551763289,0.0,0.0,0.0,0.0,3.49582305545,6.89762767428,9.68739143139,1.0201287894,8.1130857728,0.0,0.0,11.2977474093,4.49761875204,0.0,10.5680796211,0.0,4.1807048402,4.81112675666,0.0,1.44015490868,2.61835613412,0.0,10.0267309101,0.0,0.0,7.7239544019,0.425136998838,0.0,0.0,0.0,0.753091030298,3.25814199589,0.0,10.0562854649,2.03008883894,0.0,4.00708783358
sample_130,10.6968632313,10.0037427667,9.63017063873,3.88906462364,2.98329462746,0.0,1.40310408035,0.990446651888,0.0,6.73149553821,0.0,10.7374586186,0.0,0.410232545598,0.0,7.36182975686,12.2303057031,7.68834123977,2.3066705469,0.729356990033,1.72360224575,11.7873108352,11.5962223748,7.79262112961,11.4838963725,0.729356990033,1.21151066288,2.10080949165,4.44119794007,0.0,10.3475881519,12.9252391636,0.410232545598,0.0,0.0,1.21151066288,0.0,9.09640418396,8.24929837137,9.85812401384,8.86662675375,1.40310408035,8.98374323917,4.30378074818,7.21303615492,0.0,0.410232545598,2.20739313046,0.0,0.0,6.85552881814,5.3505891806,11.1549952712,5.98868468677,0.0,6.13090822461,7.75576887985,3.20534559023,0.0,3.35198161045,11.4272918898,2.1454492142,7.32382039058,8.95534477359,12.6761951109,0.729356990033,8.71225528735,7.62002916452,4.62551598385,9.60052437064,6.19060498411,10.7772142122,4.22983399046,0.729356990033,10.2244720415,3.48509187694,0.0,12.4652143606,1.21151066288,2.10080949165,7.5406860182,6.37914959729,11.3342285845,10.0474511404,0.0,7.86971721114,4.95113081929,0.0,10.0307636805,11.2554712275,9.503825738,3.82353538543,0.0,10.3214997312,1.21151066288,0.729356990033,4.44119794007,2.20739313046,1.72360224575,0.0
sample_131,0.0,0.0,0.783498562104,4.07627689034,6.17089849208,0.0,0.0,0.0,0.0,0.0,0.783498562104,1.05797006864,1.05797006864,1.81745953815,0.783498562104,2.31243283681,0.444349024064,8.35963097777,0.0,1.48712614514,0.0,1.6617040019,0.444349024064,7.6392249266,1.28841762731,0.0,3.60646591751,1.6617040019,5.78392542789,4.52354941083,10.826683535,0.0,0.0,0.783498562104,0.0,3.09991793709,0.0,8.22177076925,1.05797006864,2.658188628,0.444349024064,0.0,11.1454099816,0.444349024064,0.783498562104,0.444349024064,2.20367101303,1.28841762731,0.0,1.48712614514,10.8312597339,1.28841762731,11.412807983,0.0,0.0,1.28841762731,0.0,3.98064686001,0.444349024064,4.80987743183,11.4947855976,3.27084286259,4.04510217769,1.81745953815,0.0,0.0,0.0,0.444349024064,7.00348980282,8.66281788829,2.20367101303,9.08113453933,2.50804827857,1.05797006864,11.2325348512,7.43188199314,0.0,10.5613356841,2.41353992617,2.59672051063,3.27138085264,1.05797006864,3.32427777334,0.0,3.68946690602,9.73921523253,0.444349024064,2.70602212154,6.14906828356,1.28841762731,1.48712614514,2.68027934226,0.0,1.95798886674,0.0,5.30705687406,7.27946200947,0.0,8.77634090759,0.783498562104
sample_132,12.3513506113,10.691795853,12.4526273491,7.97860750792,2.56708297127,0.0,0.0,0.0,3.34319460038,9.88478868453,0.0,12.1347888737,0.0,0.0,0.768671317597,6.69689799709,12.9250369796,7.90002750694,0.0,0.768671317597,0.0,12.0449029348,13.0060086788,8.19152317186,11.2639322886,0.0,0.768671317597,1.26753579807,9.4709760491,0.0,10.4497780102,14.4943431018,0.0,0.0,0.0,4.83012853508,0.0,9.64591236761,8.73250325209,10.0026181432,7.72873004203,0.0,9.32506704775,0.0,9.14490037097,2.72896534947,0.768671317597,8.84717012566,1.26753579807,0.0,4.27030467183,7.85249829879,11.7078422505,0.0,0.0,1.93164524018,8.73011345277,0.768671317597,0.0,1.26753579807,11.7608820856,1.63747113988,8.75147376365,9.85110874246,12.504918275,0.0,8.83165243578,6.7731260163,9.44353413367,10.4417718669,8.63372181264,11.5131798205,2.17587585098,2.8745215786,10.4468661856,2.38471296242,1.26753579807,12.3073602142,0.0,3.91404781604,12.1491659875,8.27583118261,11.8584356522,10.1614594447,0.0,7.05854379308,5.80454150151,2.29445901096,8.95543486747,12.7856200236,10.3318462657,1.63747113988,0.0,11.9462154572,0.768671317597,5.82259504827,1.63747113988,2.17587585098,1.26753579807,0.0
sample_133,0.0,0.395830569733,0.395830569733,0.0,2.35148699234,0.0,0.0,0.0,0.0,0.0,0.0,0.961252884058,0.0,2.25939302049,0.961252884058,3.20274681599,2.59705436846,6.52708128584,0.395830569733,1.81774603484,0.0,2.43807989194,0.0,9.74908670804,3.04615924758,0.0,0.395830569733,0.0,1.36642013931,6.63182021241,10.8734441125,0.395830569733,0.0,1.36642013931,0.0,1.94144440298,0.0,7.10516471362,0.395830569733,2.48843788492,0.395830569733,0.0,11.0268968627,0.0,0.706022121542,0.395830569733,0.706022121542,0.0,0.0,0.395830569733,12.8538007679,0.0,11.8485720853,0.0,0.0,0.0,0.395830569733,5.30414959267,0.0,4.29452517867,12.2114259742,0.965913544347,3.25137068323,0.0,0.0,0.0,0.706022121542,0.706022121542,2.51974317342,8.72785240131,0.395830569733,8.08322400755,3.25137068323,0.0,10.4725080795,2.98993826429,0.0,10.6810451023,4.60635931224,3.66440319412,0.706022121542,0.0,1.81774603484,1.36642013931,5.05298096656,9.17497560188,0.0,0.0,9.01869258662,2.05540392049,2.51974317342,0.0,0.0,3.29842371193,0.395830569733,0.395830569733,7.99136311255,5.17144303978,0.706022121542,0.0
sample_134,0.420940456137,0.420940456137,1.42985695113,0.0,1.01185340574,0.0,0.746484761543,0.0,0.0,0.0,0.0,0.0,0.0,0.746484761543,0.0,6.74223532025,1.60074549796,7.50731894803,1.01185340574,0.0,0.0,1.7535617511,0.0,7.667374149,0.0,0.0,0.746484761543,0.0,0.0,0.0,12.3807262022,0.0,0.0,0.420940456137,0.0,1.23597208277,0.0,7.96801008793,1.01185340574,2.26762568281,0.0,0.0,10.405886025,0.0,0.0,0.0,1.01185340574,0.0,0.0,0.0,14.0458620249,0.0,10.9242409526,0.0,0.0,0.746484761543,0.420940456137,5.15224833076,0.0,2.75708727001,12.9674298216,0.439144375901,1.42985695113,0.0,0.0,0.0,1.01185340574,0.0,0.420940456137,8.45262837859,0.746484761543,7.19673489507,1.7535617511,0.0,10.7557889049,9.26597831144,0.0,11.1242893579,3.96070630514,2.52200551517,1.01185340574,0.0,1.60074549796,1.23597208277,4.58743100293,9.86281400328,0.0,0.763836458891,6.86473092231,0.0,0.0,0.0,0.0,1.01185340574,1.7535617511,0.0,9.38554536107,1.7535617511,0.0,0.0
sample_135,8.99993518998,10.2171943575,12.5578226554,11.2097214091,13.0255548658,10.7381091529,12.1423336575,0.0,10.0093527714,5.14598307855,11.0108078064,5.76576545304,11.5288984744,10.1106529519,0.0,2.84046323387,3.67936749452,1.01941726095,0.0,0.0,0.0,1.34516925086,9.46581941542,7.5461459159,11.8481182218,8.56397795726,0.0,0.0,12.5188399957,11.8410689505,1.61079453809,2.20000206602,2.49105779189,0.0,0.0,11.7164893953,0.0,0.0,11.7339982572,14.0814002161,0.0,0.0,0.0,9.31578810225,6.24750033654,12.8987714174,12.776648927,9.64676749433,10.1019231606,8.20584699825,8.54426899048,11.4933601256,0.597888675165,0.0,9.45213414132,13.6743357359,0.0,0.0,7.88701950774,13.2920339855,0.597888675165,10.8562231947,12.2266801142,9.10323272264,0.0,0.0,0.597888675165,4.76504669344,2.73313737768,6.52195213964,8.73890966782,2.84046323387,5.37747084285,0.0,10.8816799124,5.99214527306,0.0,1.83499430732,8.88082937134,9.43618058263,11.2255870436,10.9574068041,1.83499430732,9.38279908457,9.86903547159,0.0,7.63827661139,10.9499361122,0.597888675165,1.83499430732,9.23325296514,0.0,0.0,8.24788480144,3.84319999456,10.7609194995,0.0,6.12546513276,11.3132175038,0.0
sample_136,0.755143958486,1.24823120675,1.24823120675,3.31337647219,4.0719685578,0.0,0.0,0.755143958486,0.0,0.0,0.755143958486,8.5592011647,1.61508666218,0.0,3.20993678243,7.26380438908,7.32696871159,6.79494865532,11.2219797612,18.7533473465,17.9215446057,1.907275263,2.1501697063,7.42260304756,0.0,0.0,0.0,0.0,2.35797419504,2.70090574434,9.29358200217,0.755143958486,0.0,0.0,0.0,3.81428380273,0.0,5.25319132901,9.11542086104,1.907275263,12.4280015483,11.4911466039,5.17295548341,5.51425799971,0.755143958486,1.24823120675,3.66583615425,1.61508666218,0.0,0.0,8.11623478018,1.24823120675,10.3245068604,0.0,0.755143958486,1.24823120675,0.0,0.755143958486,0.755143958486,5.80788553015,10.4268098562,1.35681991508,6.33592445497,0.0,0.0,0.0,2.70090574434,10.2408867138,0.0,8.55656736312,3.66583615425,8.60324058575,0.755143958486,0.755143958486,11.1838276453,5.65874275379,5.02843212502,9.46763611533,0.0,16.3020462462,1.24823120675,0.0,2.84595163951,3.74196308033,0.755143958486,7.85852190435,0.0,0.755143958486,6.26027787965,4.0719685578,0.755143958486,0.755143958486,0.0,5.51425799971,3.31337647219,3.31337647219,6.50932055309,4.38853397909,5.35367615775,9.25512537589
sample_137,1.12260646265,1.12260646265,0.0,1.56671775359,1.56671775359,0.0,0.835843248739,0.0,0.0,0.0,0.0,1.56671775359,0.835843248739,1.56671775359,0.0,6.13080322849,2.41063959979,8.61721031022,1.56671775359,8.47646269917,6.07310256248,3.38117260472,0.0,6.17064817143,0.477677327565,1.74622676118,0.0,0.835843248739,0.0,0.0,11.8109089739,0.0,0.0,0.835843248739,0.0,0.0,0.0,7.39730669345,0.477677327565,2.30000654661,1.36171222233,1.12260646265,8.03119667088,0.0,0.0,0.477677327565,1.56671775359,0.0,0.0,0.0,12.8379511237,0.0,11.537009651,0.0,0.0,1.12260646265,0.0,3.80232765538,0.0,4.25197655851,11.5809180422,1.82664000337,1.56671775359,1.90585148105,1.12260646265,0.0,2.69921845942,1.56671775359,1.90585148105,8.64293256936,1.12260646265,7.87112902216,4.72847564921,0.0,10.5951828734,4.70695594948,0.477677327565,10.9579943787,4.83149726796,5.13522291972,2.60928217992,0.477677327565,0.835843248739,1.36171222233,5.5154160015,9.33411012079,0.0,0.885730534001,7.46617029217,0.477677327565,0.0,0.0,0.0,1.90585148105,0.0,0.0,10.1507500535,3.14556333921,1.74622676118,2.5133896776
sample_138,7.28218030414,8.09195894597,10.3256652406,10.1759985687,12.99671533,6.32078791537,12.1691452094,0.852398420287,0.852398420287,1.93327047153,9.5172284426,5.94042049212,9.54549544768,7.93461675078,0.0,5.053941082,1.59153581041,1.77247689891,0.0,1.1428708451,0.0,2.07789240739,9.39310081673,9.48515911478,11.2411787809,8.75061320381,0.0,0.0,10.4312677576,6.15945360096,2.54421334061,0.852398420287,2.07789240739,0.0,1.38460245765,10.0269245196,0.48820648808,0.48820648808,12.2164275815,13.7179548261,1.77247689891,0.0,1.38460245765,9.94558868388,6.22305951354,11.8959198219,7.69769738004,9.02607521068,4.40169189722,8.78658329394,7.76868719503,7.12871613253,2.54421334061,0.0,6.44602624067,9.75567542592,0.48820648808,5.01852735663,2.32981248017,9.57245391478,2.44097876675,7.10738448652,11.9793001421,4.28732453099,0.48820648808,0.0,0.0,5.12225856781,3.79572539491,1.59153581041,5.40878317894,2.20932858661,6.54889741202,1.1428708451,10.0539530251,5.78049383671,0.0,4.63003263389,8.96808787126,2.07789240739,9.27895350031,1.1428708451,1.1428708451,6.89484201008,8.94469449387,8.51523068903,2.81580083235,7.44774448211,0.852398420287,2.81580083235,4.82711782637,0.0,0.0,6.39860518657,3.17868277567,5.053941082,3.56972196302,4.42892625138,12.1805805332,1.93327047153
